,Date,Price
558,2024-08-28 08:20:58.017,58855.44458712857
559,2024-08-28 09:23:35.304,59249.55718246931
560,2024-08-28 10:00:33.396,59962.807975995434
561,2024-08-28 11:23:32.526,60036.74366489448
562,2024-08-28 12:26:03.871,59975.089209228616
563,2024-08-28 13:11:12.735,59911.80578953989
564,2024-08-28 14:21:45.260,59834.19240912646
565,2024-08-28 15:06:14.901,59279.720383328626
566,2024-08-28 16:15:20.749,58647.12822514628
567,2024-08-28 17:21:35.469,59051.92884979606
568,2024-08-28 18:26:20.540,59130.399820034385
569,2024-08-28 19:01:39.269,59474.803468164886
570,2024-08-28 20:12:36.838,59005.65986453745
571,2024-08-28 21:10:22.406,59189.98525990052
572,2024-08-28 22:25:39.192,58976.77731506606
573,2024-08-28 23:19:26.970,59097.842954811764
574,2024-08-29 00:22:49.750,59143.100335965435
575,2024-08-29 01:19:53.345,59174.92838635156
576,2024-08-29 02:17:54.023,59157.83586486874
577,2024-08-29 03:05:32.701,59157.24129661261
578,2024-08-29 04:28:02.482,59201.98149280982
579,2024-08-29 05:09:38.163,59151.2373090962
580,2024-08-29 06:13:30.909,59464.74566237593
581,2024-08-29 07:27:15.879,59574.06034602497
582,2024-08-29 08:08:48.147,59580.89149448093
583,2024-08-29 09:25:58.994,59683.51658964522
584,2024-08-29 10:01:53.444,59585.80074194118
585,2024-08-29 11:06:21.930,59687.22873621364
586,2024-08-29 12:07:57.984,60156.11580686031
587,2024-08-29 13:21:30.444,60378.48716195032
588,2024-08-29 14:29:54.283,60581.31818296415
589,2024-08-29 15:11:58.233,61009.06324110357
590,2024-08-29 16:46:26.427,60504.823970856516
591,2024-08-29 17:17:10.569,60298.98500930787
592,2024-08-29 18:19:31.744,59940.78387731009
593,2024-08-29 19:48:11.552,59618.97215424849
594,2024-08-29 20:32:36.528,59354.685622746576
595,2024-08-29 21:40:26.305,59497.791836546916
596,2024-08-29 22:40:43.041,59149.217467487586
597,2024-08-29 23:58:29.200,59351.5794909728
598,2024-08-30 00:48:05.275,59334.996626200795
599,2024-08-30 02:13:43.457,59318.10565177023
600,2024-08-30 03:07:55.878,59209.60566840913
601,2024-08-30 04:20:54.847,59117.20462402248
602,2024-08-30 05:19:57.308,58891.8031647288
603,2024-08-30 05:53:26.902,58908.042334024576
604,2024-08-30 07:16:57.452,59430.67236132807
605,2024-08-30 08:10:45.811,59331.184522498166
606,2024-08-30 09:22:29.180,59530.14622434213
607,2024-08-30 10:26:52.466,59570.22358769405
608,2024-08-30 11:03:47.130,59590.800285141915
609,2024-08-30 12:29:52.296,59489.14125137412
610,2024-08-30 13:19:06.216,59519.49120481671
611,2024-08-30 14:07:39.916,59804.3532353648
612,2024-08-30 15:03:38.438,58414.4028868584
613,2024-08-30 16:43:51.592,58102.56612260241
614,2024-08-30 17:36:33.812,58546.27666409159
615,2024-08-30 18:23:28.784,58805.05511461276
616,2024-08-30 19:10:00.685,59177.17540500815
617,2024-08-30 20:38:31.034,58945.68972419615
618,2024-08-30 21:44:26.104,59003.116887718024
619,2024-08-30 22:29:07.047,59180.21629298589
620,2024-08-30 23:29:55.120,59182.89284213509
621,2024-08-31 00:13:14.286,59146.24979875298
622,2024-08-31 01:25:30.504,59271.74724991423
623,2024-08-31 02:16:03.860,59213.551753395084
624,2024-08-31 03:19:58.511,59128.64459534604
625,2024-08-31 04:28:35.887,59253.327959791764
626,2024-08-31 04:58:24.012,59332.93325713423
627,2024-08-31 06:09:31.835,59193.30300146088
628,2024-08-31 07:05:57.116,59150.83975964007
629,2024-08-31 07:53:07.111,59168.47919932165
630,2024-08-31 09:11:59.153,59005.487686977234
631,2024-08-31 09:39:56.168,58975.01623858652
632,2024-08-31 10:31:40.796,59019.35217652168
633,2024-08-31 11:59:31.251,59131.873659225435
634,2024-08-31 12:42:37.091,59151.42498480989
635,2024-08-31 13:23:09.809,59197.45730249457
636,2024-08-31 14:28:06.037,59084.71856653795
637,2024-08-31 15:21:09.031,59082.916196810635
638,2024-08-31 16:24:23.056,58981.11791553521
639,2024-08-31 17:27:10.420,58893.87165410129
640,2024-08-31 18:18:27.585,59051.49057272925
641,2024-08-31 19:10:38.921,58891.92517026088
642,2024-08-31 20:20:02.859,58853.53926445986
643,2024-08-31 21:18:09.648,58925.461969271746
644,2024-08-31 22:32:16.383,59027.35485109313
645,2024-08-31 23:16:18.319,58972.13921541655
646,2024-09-01 00:25:15.044,59021.65251754194
647,2024-09-01 01:07:54.835,58922.336373481114
648,2024-09-01 02:24:18.893,58644.573706545554
649,2024-09-01 03:06:00.384,58534.480695240316
650,2024-09-01 04:26:30.080,58503.32213878224
651,2024-09-01 05:23:13.153,58331.72698808311
652,2024-09-01 06:22:06.913,58131.30807597719
653,2024-09-01 07:01:48.804,58193.83008303418
654,2024-09-01 08:24:50.636,58318.17819955592
655,2024-09-01 09:27:06.456,58271.00932331365
656,2024-09-01 10:06:12.499,58200.559267471
657,2024-09-01 11:19:35.774,57995.47189871917
658,2024-09-01 12:13:38.870,58253.180839153545
659,2024-09-01 13:25:25.824,57995.987458535354
660,2024-09-01 14:30:53.240,57744.186227203034
661,2024-09-01 15:32:49.240,57883.88880512065
662,2024-09-01 16:30:17.988,58139.9258201694
663,2024-09-01 17:31:42.296,57943.3495960086
664,2024-09-01 18:12:30.685,58147.22230395923
665,2024-09-01 19:17:29.978,58533.92089209154
666,2024-09-01 20:26:58.771,58607.98923019267
667,2024-09-01 21:34:40.509,58168.06231803104
668,2024-09-01 22:31:15.640,57637.83573404503
669,2024-09-01 23:07:08.501,57383.549100481745
670,2024-09-02 00:28:42.319,57423.47573048797
671,2024-09-02 01:23:37.555,57478.32132172089
672,2024-09-02 02:28:30.882,57639.47999990747
673,2024-09-02 03:26:51.920,57660.6053771104
674,2024-09-02 04:12:59.733,57715.35936374439
675,2024-09-02 05:21:54.888,57627.09794275039
676,2024-09-02 06:04:00.229,57778.35227320422
677,2024-09-02 07:21:03.401,57701.59785865507
678,2024-09-02 08:09:17.481,57557.045542139196
679,2024-09-02 09:20:17.671,57989.956749165074
680,2024-09-02 10:01:18.042,58444.2439600214
681,2024-09-02 11:18:23.223,58410.307545954296
682,2024-09-02 12:23:23.642,58361.898572657774
683,2024-09-02 13:14:37.221,58389.63264298334
684,2024-09-02 14:03:46.988,58189.0157041461
685,2024-09-02 15:19:49.051,58611.971365503894
686,2024-09-02 16:05:55.019,58574.54981135888
687,2024-09-02 17:05:36.421,58352.56971842717
688,2024-09-02 18:23:31.825,58468.85708149525
689,2024-09-02 19:22:51.934,58493.30439764116
690,2024-09-02 20:23:12.699,58564.85288879264
691,2024-09-02 21:26:03.950,59245.901046591396
692,2024-09-02 22:23:06.692,59081.894737399656
693,2024-09-02 23:19:17.107,59231.01284443869
694,2024-09-03 00:10:43.157,59116.72450306674
695,2024-09-03 01:16:19.033,59387.948038510054
696,2024-09-03 02:11:51.818,59522.41951320161
697,2024-09-03 03:23:57.209,59320.34837813365
698,2024-09-03 04:11:15.322,59101.41640164991
699,2024-09-03 05:09:58.429,59029.26825418049
700,2024-09-03 06:11:11.586,59014.71587794109
701,2024-09-03 07:26:56.687,58958.44061193983
702,2024-09-03 08:14:30.826,59093.98582741865
703,2024-09-03 09:08:19.486,58856.27591419819
704,2024-09-03 10:28:48.679,59032.872760216815
705,2024-09-03 11:17:06.682,59037.52112338955
706,2024-09-03 12:27:51.171,59220.85676099221
707,2024-09-03 13:28:54.844,59228.65531821293
708,2024-09-03 14:16:36.785,58102.7723974071
709,2024-09-03 15:22:00.470,57820.0858422582
710,2024-09-03 16:26:28.382,57817.938308376615
711,2024-09-03 17:15:21.316,57748.66507488688
712,2024-09-03 18:18:48.195,57784.356878454455
713,2024-09-03 19:28:46.595,58167.34072631633
714,2024-09-03 20:20:51.125,58181.32218165241
715,2024-09-03 21:04:17.456,58208.6399239705
716,2024-09-03 22:25:56.536,58045.417628622956
717,2024-09-03 23:18:33.845,57786.55294435445
718,2024-09-04 00:20:45.255,57813.69706883217
719,2024-09-04 01:17:41.581,56160.11214505884
720,2024-09-04 01:33:49.000,56477.55932732967
